elapsed_s,utc_time,left_hand_open,left_tactile_thumb,left_tactile_index,left_tactile_middle,left_tactile_ring,left_tactile_pinky,left_tactile_thumb_taxel_01_raw,left_tactile_thumb_taxel_02_raw,left_tactile_thumb_taxel_03_raw,left_tactile_thumb_taxel_04_raw,left_tactile_thumb_taxel_05_raw,left_tactile_thumb_taxel_06_raw,left_tactile_thumb_taxel_07_raw,left_tactile_thumb_taxel_08_raw,left_tactile_thumb_taxel_09_raw,left_tactile_thumb_taxel_10_raw,left_tactile_thumb_taxel_11_raw,left_tactile_thumb_taxel_12_raw,left_tactile_thumb_taxel_13_raw,left_tactile_thumb_taxel_14_raw,left_tactile_thumb_taxel_15_raw,left_tactile_thumb_taxel_16_raw,left_tactile_index_taxel_01_raw,left_tactile_index_taxel_02_raw,left_tactile_index_taxel_03_raw,left_tactile_index_taxel_04_raw,left_tactile_index_taxel_05_raw,left_tactile_index_taxel_06_raw,left_tactile_index_taxel_07_raw,left_tactile_index_taxel_08_raw,left_tactile_index_taxel_09_raw,left_tactile_index_taxel_10_raw,left_tactile_index_taxel_11_raw,left_tactile_index_taxel_12_raw,left_tactile_index_taxel_13_raw,left_tactile_index_taxel_14_raw,left_tactile_index_taxel_15_raw,left_tactile_index_taxel_16_raw,left_tactile_middle_taxel_01_raw,left_tactile_middle_taxel_02_raw,left_tactile_middle_taxel_03_raw,left_tactile_middle_taxel_04_raw,left_tactile_middle_taxel_05_raw,left_tactile_middle_taxel_06_raw,left_tactile_middle_taxel_07_raw,left_tactile_middle_taxel_08_raw,left_tactile_middle_taxel_09_raw,left_tactile_middle_taxel_10_raw,left_tactile_middle_taxel_11_raw,left_tactile_middle_taxel_12_raw,left_tactile_middle_taxel_13_raw,left_tactile_middle_taxel_14_raw,left_tactile_middle_taxel_15_raw,left_tactile_middle_taxel_16_raw,left_tactile_ring_taxel_01_raw,left_tactile_ring_taxel_02_raw,left_tactile_ring_taxel_03_raw,left_tactile_ring_taxel_04_raw,left_tactile_ring_taxel_05_raw,left_tactile_ring_taxel_06_raw,left_tactile_ring_taxel_07_raw,left_tactile_ring_taxel_08_raw,left_tactile_ring_taxel_09_raw,left_tactile_ring_taxel_10_raw,left_tactile_ring_taxel_11_raw,left_tactile_ring_taxel_12_raw,left_tactile_ring_taxel_13_raw,left_tactile_ring_taxel_14_raw,left_tactile_ring_taxel_15_raw,left_tactile_ring_taxel_16_raw,left_tactile_pinky_taxel_01_raw,left_tactile_pinky_taxel_02_raw,left_tactile_pinky_taxel_03_raw,left_tactile_pinky_taxel_04_raw,left_tactile_pinky_taxel_05_raw,left_tactile_pinky_taxel_06_raw,left_tactile_pinky_taxel_07_raw,left_tactile_pinky_taxel_08_raw,left_tactile_pinky_taxel_09_raw,left_tactile_pinky_taxel_10_raw,left_tactile_pinky_taxel_11_raw,left_tactile_pinky_taxel_12_raw,left_tactile_pinky_taxel_13_raw,left_tactile_pinky_taxel_14_raw,left_tactile_pinky_taxel_15_raw,left_tactile_pinky_taxel_16_raw,left_arm_joint_1_rad,left_arm_joint_2_rad,left_arm_joint_3_rad,left_arm_joint_4_rad,left_arm_joint_5_rad,left_arm_joint_6_rad,left_arm_joint_7_rad,left_arm_joint_1_angular_vel_rad_s,left_arm_joint_2_angular_vel_rad_s,left_arm_joint_3_angular_vel_rad_s,left_arm_joint_4_angular_vel_rad_s,left_arm_joint_5_angular_vel_rad_s,left_arm_joint_6_angular_vel_rad_s,left_arm_joint_7_angular_vel_rad_s,left_arm_tcp_x_m,left_arm_tcp_y_m,left_arm_tcp_z_m,left_arm_tcp_rx_rad,left_arm_tcp_ry_rad,left_arm_tcp_rz_rad,left_arm_cmd_x_m,left_arm_cmd_y_m,left_arm_cmd_z_m,left_arm_cmd_rx_rad,left_arm_cmd_ry_rad,left_arm_cmd_rz_rad,right_hand_open,right_tactile_thumb,right_tactile_index,right_tactile_middle,right_tactile_ring,right_tactile_pinky,right_tactile_thumb_taxel_01_raw,right_tactile_thumb_taxel_02_raw,right_tactile_thumb_taxel_03_raw,right_tactile_thumb_taxel_04_raw,right_tactile_thumb_taxel_05_raw,right_tactile_thumb_taxel_06_raw,right_tactile_thumb_taxel_07_raw,right_tactile_thumb_taxel_08_raw,right_tactile_thumb_taxel_09_raw,right_tactile_thumb_taxel_10_raw,right_tactile_thumb_taxel_11_raw,right_tactile_thumb_taxel_12_raw,right_tactile_thumb_taxel_13_raw,right_tactile_thumb_taxel_14_raw,right_tactile_thumb_taxel_15_raw,right_tactile_thumb_taxel_16_raw,right_tactile_index_taxel_01_raw,right_tactile_index_taxel_02_raw,right_tactile_index_taxel_03_raw,right_tactile_index_taxel_04_raw,right_tactile_index_taxel_05_raw,right_tactile_index_taxel_06_raw,right_tactile_index_taxel_07_raw,right_tactile_index_taxel_08_raw,right_tactile_index_taxel_09_raw,right_tactile_index_taxel_10_raw,right_tactile_index_taxel_11_raw,right_tactile_index_taxel_12_raw,right_tactile_index_taxel_13_raw,right_tactile_index_taxel_14_raw,right_tactile_index_taxel_15_raw,right_tactile_index_taxel_16_raw,right_tactile_middle_taxel_01_raw,right_tactile_middle_taxel_02_raw,right_tactile_middle_taxel_03_raw,right_tactile_middle_taxel_04_raw,right_tactile_middle_taxel_05_raw,right_tactile_middle_taxel_06_raw,right_tactile_middle_taxel_07_raw,right_tactile_middle_taxel_08_raw,right_tactile_middle_taxel_09_raw,right_tactile_middle_taxel_10_raw,right_tactile_middle_taxel_11_raw,right_tactile_middle_taxel_12_raw,right_tactile_middle_taxel_13_raw,right_tactile_middle_taxel_14_raw,right_tactile_middle_taxel_15_raw,right_tactile_middle_taxel_16_raw,right_tactile_ring_taxel_01_raw,right_tactile_ring_taxel_02_raw,right_tactile_ring_taxel_03_raw,right_tactile_ring_taxel_04_raw,right_tactile_ring_taxel_05_raw,right_tactile_ring_taxel_06_raw,right_tactile_ring_taxel_07_raw,right_tactile_ring_taxel_08_raw,right_tactile_ring_taxel_09_raw,right_tactile_ring_taxel_10_raw,right_tactile_ring_taxel_11_raw,right_tactile_ring_taxel_12_raw,right_tactile_ring_taxel_13_raw,right_tactile_ring_taxel_14_raw,right_tactile_ring_taxel_15_raw,right_tactile_ring_taxel_16_raw,right_tactile_pinky_taxel_01_raw,right_tactile_pinky_taxel_02_raw,right_tactile_pinky_taxel_03_raw,right_tactile_pinky_taxel_04_raw,right_tactile_pinky_taxel_05_raw,right_tactile_pinky_taxel_06_raw,right_tactile_pinky_taxel_07_raw,right_tactile_pinky_taxel_08_raw,right_tactile_pinky_taxel_09_raw,right_tactile_pinky_taxel_10_raw,right_tactile_pinky_taxel_11_raw,right_tactile_pinky_taxel_12_raw,right_tactile_pinky_taxel_13_raw,right_tactile_pinky_taxel_14_raw,right_tactile_pinky_taxel_15_raw,right_tactile_pinky_taxel_16_raw,right_arm_joint_1_rad,right_arm_joint_2_rad,right_arm_joint_3_rad,right_arm_joint_4_rad,right_arm_joint_5_rad,right_arm_joint_6_rad,right_arm_joint_7_rad,right_arm_joint_1_angular_vel_rad_s,right_arm_joint_2_angular_vel_rad_s,right_arm_joint_3_angular_vel_rad_s,right_arm_joint_4_angular_vel_rad_s,right_arm_joint_5_angular_vel_rad_s,right_arm_joint_6_angular_vel_rad_s,right_arm_joint_7_angular_vel_rad_s,right_arm_tcp_x_m,right_arm_tcp_y_m,right_arm_tcp_z_m,right_arm_tcp_rx_rad,right_arm_tcp_ry_rad,right_arm_tcp_rz_rad,right_arm_cmd_x_m,right_arm_cmd_y_m,right_arm_cmd_z_m,right_arm_cmd_rx_rad,right_arm_cmd_ry_rad,right_arm_cmd_rz_rad,force_fx_n,force_fy_n,force_fz_n,torque_mx_nm,torque_my_nm,torque_mz_nm,left_force_fx_n,left_force_fy_n,left_force_fz_n,left_torque_mx_nm,left_torque_my_nm,left_torque_mz_nm
59.899887,2026-08-20T21:16:48.148+00:00,0.44,0.30366666666666664,0.0,0.19133333333333333,0.0,0,102,0,0,0,479,67,0,0,182,311,0,0,91,88,0,0,0,0,160,0,0,260,466,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,206,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,-0.42148502779034214,-1.240990344114758,-2.39576635637512,1.9742096104845859,-1.790634867935399,-0.0717134188545927,0.7177594280669256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5366757475085796,0.2840308842403951,0.0034510180142022944,0.4832287628842016,-0.6041287173645555,2.130327780077774,-0.5262832543525998,0.2946197925975734,-0.014531013365886854,0.5748146538674763,-0.634001094739872,2.1200724797632002,0.035333333333333335,0.9736666666666667,0.0,0.0,0.055,0,2,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,1820,0,0,0,1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,154,0,0,0,no,1.9592532969112357,1.3783539126744895,-1.1840652724213157,1.968672898248298,1.1436548381388318,-0.7690515392120716,-2.296441094439279,0.0008264462906386816,0.0,0.0,0.0,0.0,0.0,-0.0029702970643746673,0.4229438703521629,-0.5123124461916367,0.09289138213587743,0.6140151783902992,0.18271312994266822,-2.4994073504180414,0.40336281034610716,-0.5074136230820608,0.09409868211277314,0.6024975738180095,0.16340723471817345,-2.5254623765972224,-3.4,0.7999999999999998,0.3000000000000007,-0.29999999999999993,-0.5,0.0,-4.3999999999999995,-0.9000000000000004,-1.4000000000000004,0.19999999999999996,-0.7,0.19999999999999998
59.933929,2026-08-20T21:16:48.182+00:00,0.44,0.30366666666666664,0.0,0.19133333333333333,0.0,0,102,0,0,0,479,67,0,0,182,311,0,0,91,88,0,0,0,0,160,0,0,260,466,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,206,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,-0.42148502779034214,-1.240990344114758,-2.39576635637512,1.9742096104845859,-1.7906108994841592,-0.071737387305832,0.7177594280669256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.536678454366616,0.28402983018260125,0.003448106597056496,0.48321082563893286,-0.6041114700071617,2.1303584883874813,-0.5262832543525998,0.2946197925975734,-0.014531013365886854,0.5748146538674763,-0.634001094739872,2.1200724797632002,0.034666666666666665,0.9603333333333334,0.0,0.0,0.05466666666666667,0,2,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,1779,0,0,0,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,146,0,0,0,no,1.9592772653624755,1.3783539126744895,-1.1840892408725552,1.9686968666995366,1.1436548381388318,-0.7690515392120716,-2.296608873597954,0.0,0.0,0.0,0.0,0.0,0.0,-0.0059405941287493345,0.422939507384181,-0.512308028986071,0.09290421116174771,0.6140504822337016,0.18276606742681845,-2.499558967899046,0.4065965572403462,-0.5064430130513247,0.09573064326189201,0.6161978927018967,0.16126492203813753,-2.528468335412691,-3.5999999999999996,0.8999999999999999,0.5,-0.39999999999999997,-0.5,0.0,-4.5,-0.6999999999999993,-1.5,0.19999999999999996,-0.7,0.19999999999999998
59.966179,2026-08-20T21:16:48.215+00:00,0.43966666666666665,0.308,0.0,0.19166666666666668,0.0,0,100,0,0,0,477,67,0,0,183,311,0,0,93,88,0,0,0,0,161,0,0,256,478,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,204,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,-0.42148502779034214,-1.240990344114758,-2.39576635637512,1.9742335789358256,-1.7906108994841592,-0.0717134188545927,0.7177594280669256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5366778891247923,0.28403092390480583,0.0034513751247807916,0.48322184577290994,-0.6041380148401031,2.130350005541972,-0.5262832543525998,0.2946197925975734,-0.014531013365886854,0.5748146538674763,-0.634001094739872,2.1200724797632002,0.036333333333333336,0.9013333333333333,0.0,0.0,0.062,0,3,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,1639,0,0,0,1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,148,0,0,0,no,1.9592772653624755,1.3783539126744895,-1.1840892408725552,1.9686968666995366,1.1436788065900716,-0.7690515392120716,-2.297232053330177,0.0,0.0,0.0,0.0,0.0,0.0,-0.03564356609089259,0.42293947491114037,-0.5123081749736325,0.09290415154126255,0.6140716446988063,0.18295982578725078,-2.5001473893919592,0.4065965572403462,-0.5064430130513247,0.09573064326189201,0.6161978927018967,0.16126492203813753,-2.528468335412691,-3.5,0.7999999999999998,0.6000000000000014,-0.29999999999999993,-0.5,-0.09999999999999998,-4.6,-0.6999999999999993,-1.4000000000000004,0.19999999999999996,-0.7,0.19999999999999998
60.001062,2026-08-20T21:16:48.249+00:00,0.443,0.31533333333333335,0.0,0.18466666666666667,0.0,0,94,0,0,0,479,67,0,0,191,318,0,0,92,88,0,0,0,0,172,0,0,262,478,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,205,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,-0.42148502779034214,-1.240990344114758,-2.39576635637512,1.9742096104845859,-1.790634867935399,-0.0717134188545927,0.7177833965181653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5366757475085796,0.2840308842403951,0.0034510180142022944,0.48322377972645897,-0.6041373300610258,2.130350436427286,-0.5262832543525998,0.2946197925975734,-0.014531013365886854,0.5748146538674763,-0.634001094739872,2.1200724797632002,0.036,0.8383333333333334,0.0,0.0,0.060333333333333336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,1486,0,0,0,1029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,156,0,0,0,no,1.9593012338137141,1.3783299442232508,-1.1840892408725552,1.968672898248298,1.143798648846268,-0.7690275707608324,-2.298406507440905,0.0,0.0,0.0,0.0,0.009900990214582225,0.0,-0.010891089565639592,0.4229256433046129,-0.5123390231853409,0.09291500519037159,0.6140881420309389,0.1831830314526348,-2.501268522275801,0.41059585908076873,-0.5052788249557525,0.09780450890319003,0.6312268049342806,0.17249113718561324,-2.5362324010091895,-3.8,0.6000000000000001,0.6999999999999993,-0.29999999999999993,-0.6,-0.09999999999999998,-4.6,-0.5,-1.5,0.19999999999999996,-0.8,0.19999999999999998
60.033321,2026-08-20T21:16:48.282+00:00,0.43966666666666665,0.321,0.0,0.18666666666666668,0.0,0,94,0,0,0,472,69,0,0,181,318,0,0,95,90,0,0,0,0,175,0,0,264,486,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,203,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,-0.42148502779034214,-1.240990344114758,-2.39576635637512,1.9742096104845859,-1.790634867935399,-0.0717134188545927,0.7177833965181653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5366757475085796,0.2840308842403951,0.0034510180142022944,0.4832287628842016,-0.6041287173645555,2.130327780077774,-0.5262832543525998,0.2946197925975734,-0.014531013365886854,0.5748146538674763,-0.634001094739872,2.1200724797632002,0.036,0.8383333333333334,0.0,0.0,0.060333333333333336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,1486,0,0,0,1029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,156,0,0,0,no,1.9592772653624755,1.3783299442232508,-1.1840652724213157,1.9686968666995366,1.1439664280049444,-0.7690275707608324,-2.298430475892144,0.0,0.0,0.0,0.0,0.001980198042916445,0.0,0.0,0.42293248039030823,-0.5123158288978861,0.09289988257203251,0.6139752067469323,0.1830633196147246,-2.50118654462141,0.41059585908076873,-0.5052788249557525,0.09780450890319003,0.6312268049342806,0.17249113718561324,-2.5362324010091895,-3.8,0.6000000000000001,0.6000000000000014,-0.29999999999999993,-0.6,-0.09999999999999998,-4.6,-0.40000000000000036,-1.4000000000000004,0.19999999999999996,-0.8,0.19999999999999998
60.101680,2026-08-20T21:16:48.350+00:00,0.43866666666666665,0.32466666666666666,0.0,0.188,0.0,0,103,0,0,0,471,67,0,0,178,315,0,0,94,88,0,0,0,0,165,0,0,267,501,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,206,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,-0.42148502779034214,-1.240990344114758,-2.39576635637512,1.9742096104845859,-1.7906108994841592,-0.0717134188545927,0.7177594280669256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5366778891247923,0.28403092390480583,0.0034513751247807916,0.48322184577290994,-0.6041380148401031,2.130350005541972,-0.5262832543525998,0.2946197925975734,-0.014531013365886854,0.5748146538674763,-0.634001094739872,2.1200724797632002,0.036,0.8553333333333333,0.0,0.0,0.06366666666666666,0,2,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,1551,0,0,0,1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,150,0,0,0,no,1.9592772653624755,1.3783299442232508,-1.1840892408725552,1.968672898248298,1.143990396456183,-0.7689796338583537,-2.298430475892144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4229410956885149,-0.5123328233880127,0.09291994522493087,0.6140417407349903,0.18296957257130028,-2.50118368851876,0.41059585908076873,-0.5052788249557525,0.09780450890319003,0.640155678420642,0.19391398847976904,-2.5429672694692265,-3.5999999999999996,0.6000000000000001,0.6999999999999993,-0.29999999999999993,-0.5,-0.09999999999999998,-4.6,-0.40000000000000036,-1.5,0.19999999999999996,-0.7,0.19999999999999998
60.135188,2026-08-20T21:16:48.384+00:00,0.43866666666666665,0.32466666666666666,0.0,0.188,0.0,0,103,0,0,0,471,67,0,0,178,315,0,0,94,88,0,0,0,0,165,0,0,267,501,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,206,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,-0.42148502779034214,-1.240966375663519,-2.39576635637512,1.9742096104845859,-1.7906108994841592,-0.071737387305832,0.7177594280669256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5366846251534881,0.2840270634799955,0.0034570590984885374,0.4832281300611369,-0.6040884386255727,2.1303526681803318,-0.5262832543525998,0.2946197925975734,-0.014531013365886854,0.5748146538674763,-0.634001094739872,2.1200724797632002,0.036,0.8703333333333333,0.0,0.0,0.062,0,3,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,1587,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,135,0,0,0,no,1.9592772653624755,1.3783299442232508,-1.1841132093237945,1.968672898248298,1.143990396456183,-0.7689316969558746,-2.298430475892144,0.0,0.0,0.0,0.0,0.0,0.001980198042916445,0.0,0.4229510931688202,-0.5123353549493087,0.09293912945912472,0.6141187858847189,0.18291899156132607,-2.501171288318738,0.41059585908076873,-0.5052788249557525,0.09780450890319003,0.6447174920839924,0.20530991857521025,-2.547678365560433,-3.6999999999999997,0.6000000000000001,0.6000000000000014,-0.29999999999999993,-0.5,-0.09999999999999998,-4.5,-0.5999999999999996,-1.4000000000000004,0.19999999999999996,-0.7,0.19999999999999998
60.168718,2026-08-20T21:16:48.417+00:00,0.43966666666666665,0.321,0.0,0.18533333333333332,0.0,0,102,0,0,0,470,67,0,0,182,317,0,0,92,89,0,0,0,0,172,0,0,260,492,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,201,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,-0.42148502779034214,-1.240990344114758,-2.39576635637512,1.9742096104845859,-1.7906108994841592,-0.0717134188545927,0.7177833965181653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5366778891247923,0.28403092390480583,0.0034513751247807916,0.48321686249940954,-0.604146627532072,2.1303726618789374,-0.5262832543525998,0.2946197925975734,-0.014531013365886854,0.5748146538674763,-0.634001094739872,2.1200724797632002,0.036,0.8743333333333333,0.0,0.0,0.06466666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,1604,0,0,0,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,140,0,0,0,no,1.9592772653624755,1.3783299442232508,-1.1841132093237945,1.9686968666995366,1.143990396456183,-0.7689077285046354,-2.298430475892144,0.0,0.0,0.0,0.0,0.0,0.0009900990214582225,0.0,0.42295415952402865,-0.5123224230562601,0.09294089915320004,0.614144584289949,0.1829214777589514,-2.5011511961401345,0.41059585908076873,-0.5052788249557525,0.09780450890319003,0.6506648660831548,0.21540627274888136,-2.5525115643508856,-3.5999999999999996,0.5,0.6000000000000014,-0.29999999999999993,-0.5,-0.09999999999999998,-4.5,-0.5,-1.4000000000000004,0.19999999999999996,-0.7,0.19999999999999998
60.201114,2026-08-20T21:16:48.449+00:00,0.438,0.3283333333333333,0.0,0.18266666666666667,0.0,0,103,0,0,0,462,67,0,0,183,315,0,0,94,90,0,0,0,0,178,0,0,263,505,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,197,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,-0.42148502779034214,-1.240966375663519,-2.39576635637512,1.9742096104845859,-1.7906108994841592,-0.0717134188545927,0.7177833965181653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.536678454366616,0.28402983018260125,0.003448106597056496,0.48321082563893286,-0.6041114700071617,2.1303584883874813,-0.5262832543525998,0.2946197925975734,-0.014531013365886854,0.5748146538674763,-0.634001094739872,2.1200724797632002,0.036,0.8743333333333333,0.0,0.0,0.06466666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,1604,0,0,0,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,140,0,0,0,no,1.9592772653624755,1.3783059757720109,-1.1841132093237945,1.968672898248298,1.143990396456183,-0.7688358231509174,-2.2984544443433834,0.0,0.0,-0.0008264462906386816,0.0,0.0,0.0,0.0,0.42295620116297233,-0.5123451724460794,0.09295746925444405,0.6142093339312332,0.18283795431878533,-2.5011966141691664,0.41059585908076873,-0.5052788249557525,0.09780450890319003,0.6549139471385333,0.23002300007879578,-2.5595777673248503,-3.5,0.6000000000000001,0.6000000000000014,-0.29999999999999993,-0.5,-0.09999999999999998,-4.3999999999999995,-0.5,-1.4000000000000004,0.19999999999999996,-0.7,0.19999999999999998
60.234860,2026-08-20T21:16:48.483+00:00,0.43633333333333335,0.324,0.0,0.18133333333333335,0.0,0,104,0,0,0,455,69,0,0,182,316,0,0,93,90,0,0,0,0,176,0,0,260,495,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,196,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,-0.42148502779034214,-1.240990344114758,-2.39576635637512,1.9742096104845859,-1.7906108994841592,-0.0717134188545927,0.7177594280669256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5366778891247923,0.28403092390480583,0.0034513751247807916,0.48322184577290994,-0.6041380148401031,2.130350005541972,-0.5262832543525998,0.2946197925975734,-0.014531013365886854,0.5748146538674763,-0.634001094739872,2.1200724797632002,0.036,0.87,0.0,0.0,0.07633333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,1603,0,0,0,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,148,0,0,0,no,1.9592772653624755,1.3783299442232508,-1.1841132093237945,1.968672898248298,1.143990396456183,-0.7687639177971994,-2.29857428659958,0.0,0.0,0.0,0.0,-0.0009900990214582225,0.0029702970643746673,-0.00792079217166578,0.42296310194995124,-0.5123450491052267,0.09295808950916662,0.6143181820384975,0.18285588157455854,-2.5013100170365634,0.40937448101690954,-0.5062093876222726,0.09696302431628184,0.6649221334243566,0.2478716653289741,-2.5692043399225946,-3.5,0.6000000000000001,0.6000000000000014,-0.29999999999999993,-0.5,-0.09999999999999998,-4.3,-0.5,-1.4000000000000004,0.19999999999999996,-0.7,0.19999999999999998
